배정기준일,현금배당,주식,종목코드,종목명,시장구분,배당구분,명의개서대리인,주식종류,주당배당금,,주당배당률(일반),,주당배당률(차등),,액면가,결산월
,지급일,유통(교부)일,,,,,,,일반,차등,현금,주식,현금,주식,,
20181231,20190426,,089590,제주항공,유가증권시장,현금배당,국민은행,보통주,650,,13,0,,,5000,12
20181231,,,229000,젠큐릭스,코넥스시장,무배당,한국예탁결제원,보통주,0,,0,0,,,500,12
20181231,,,22900K,젠큐릭스1우,기타비상장,무배당,한국예탁결제원,우선주,0,,0,0,,,500,12
20181231,,,22900L,젠큐릭스2우,기타비상장,무배당,한국예탁결제원,2우선주,0,,0,0,,,500,12
20181231,,,22900M,젠큐릭스3우,기타비상장,무배당,한국예탁결제원,3우선주,0,,0,0,,,500,12
20181231,,,22900N,젠큐릭스4우,기타비상장,무배당,한국예탁결제원,4우선주,0,,0,0,,,500,12
20181231,20190510,,248020,젬,기타비상장,현금배당,한국예탁결제원,보통주,0,,0,0,,,5000,12
20181231,20190510,,24802Z,젬14우,기타비상장,현금배당,한국예탁결제원,14우선주,2311,,46.22,0,,,5000,12
20181231,20190510,,24802A,젬15우,기타비상장,현금배당,한국예탁결제원,15우선주,1596,,31.92,0,,,5000,12
20181231,,,082270,젬백스&카엘,코스닥시장,무배당,하나은행,보통주,0,,0,0,,,500,12
20181231,,,041590,젬백스지오,코스닥시장,무배당,하나은행,보통주,0,,0,0,,,500,12
20181231,20190409,,044060,조광아이엘아이,코스닥시장,현금배당,한국예탁결제원,보통주,100,,20,0,,,500,12
20181231,20190409,,004910,조광페인트,유가증권시장,현금배당,한국예탁결제원,보통주,100,,20,0,,,500,12
20181231,,,004700,조광피혁,유가증권시장,무배당,한국예탁결제원,보통주,0,,0,0,,,5000,12
20181231,,,001550,조비,유가증권시장,무배당,하나은행,보통주,0,,0,0,,,5000,12
20181231,20190325,,000480,조선내화,유가증권시장,현금배당,국민은행,보통주,4000,,80,0,,,5000,12
20181231,20190419,,120030,조선선재,유가증권시장,현금배당,한국예탁결제원,보통주,1500,,300,0,,,500,12
20181231,,,034940,조아제약,코스닥시장,무배당,국민은행,보통주,0,,0,0,,,500,12
20181231,,,101730,조이맥스,코스닥시장,무배당,한국예탁결제원,보통주,0,,0,0,,,500,12
20181231,,,067000,조이시티,코스닥시장,무배당,한국예탁결제원,보통주,0,,0,0,,,500,12
20181231,20190412,,002600,조흥,유가증권시장,현금배당,한국예탁결제원,보통주,6000,,120,0,,,5000,12
20181231,20190405,,185750,종근당,유가증권시장,현금배당,한국예탁결제원,보통주,900,,36,0,,,2500,12
20181231,20190405,,063160,종근당바이오,유가증권시장,현금배당,한국예탁결제원,보통주,200,,8,0,,,2500,12
20181231,20190405,,001630,종근당홀딩스,유가증권시장,현금배당,한국예탁결제원,보통주,1300,,52,0,,,2500,12
20181231,,,033340,좋은사람들,코스닥시장,무배당,하나은행,보통주,0,,0,0,,,500,12
20181231,,,221670,주노콜렉션,기타비상장,무배당,국민은행,보통주,0,,0,0,,,500,12
20181231,20190425,,036930,주성엔지니어링,코스닥시장,현금배당,국민은행,보통주,100,,20,0,,,500,12
20181231,,,044380,주연테크,유가증권시장,무배당,하나은행,보통주,0,,0,0,,,100,12
20181231,20190422,,035240,주택도시보증공사,기타비상장,현금배당,국민은행,보통주,0,,6.78,0,,,5000,12
20181231,,,239340,줌인터넷,코스닥시장,무배당,국민은행,보통주,0,,0,0,,,100,12
20181231,20190426,,024110,중소기업은행,유가증권시장,현금배당,한국예탁결제원,보통주,690,559,13.8,0,.1118,,5000,12
20181231,20190426,,024115,중소기업은행1우,기타비상장,현금배당,한국예탁결제원,우선주,690,559,13.8,0,.1118,,5000,12
20181231,20190426,,024119,중소기업은행3우,기타비상장,현금배당,한국예탁결제원,3우선주,690,559,13.8,0,.1118,,5000,12
20181231,20190426,,02411A,중소기업은행4우,기타비상장,현금배당,한국예탁결제원,4우선주,690,559,13.8,0,.1118,,5000,12
20181231,20190426,,02411B,중소기업은행5우,기타비상장,현금배당,한국예탁결제원,5우선주,690,559,13.8,0,.1118,,5000,12
20181231,20190412,,072020,중앙백신연구소,코스닥시장,현금배당,국민은행,보통주,50,,10,0,,,500,12
20181231,20190419,,000440,중앙에너비스,코스닥시장,현금배당,국민은행,보통주,160,,32,0,,,500,12
20181231,,,228760,지노믹트리,코스닥시장,무배당,국민은행,보통주,0,,0,0,,,500,12
20181231,,,314130,지놈앤컴퍼니,코넥스시장,무배당,국민은행,보통주,0,,0,0,,,500,12
20181231,,,31413K,지놈앤컴퍼니1우,기타비상장,무배당,국민은행,우선주,0,,0,0,,,500,12
20181231,,,31413L,지놈앤컴퍼니2우,기타비상장,무배당,국민은행,2우선주,0,,0,0,,,500,12
20181231,,,31413M,지놈앤컴퍼니3우,기타비상장,무배당,국민은행,3우선주,0,,0,0,,,500,12
20181231,,,31413N,지놈앤컴퍼니4우,기타비상장,무배당,국민은행,4우선주,0,,0,0,,,500,12
20181231,,,31413P,지놈앤컴퍼니5우,기타비상장,무배당,국민은행,5우선주,0,,0,0,,,500,12
20181231,,,043610,지니뮤직,코스닥시장,무배당,국민은행,보통주,0,,0,0,,,500,12
20181231,,,263860,지니언스,코스닥시장,무배당,국민은행,보통주,0,,0,0,,,500,12
20181231,20190422,,208350,지란지교시큐리티,코스닥시장,현금배당,국민은행,보통주,12,,12,0,,,500,12
20181231,20190422,,20835K,지란지교시큐리티1우,기타비상장,현금배당,국민은행,우선주,12,,12,0,,,500,12
20181231,,,114570,지스마트글로벌,코스닥시장,무배당,국민은행,보통주,0,,0,0,,,500,12
20181231,20190424,,049450,지아이티,기타비상장,현금배당,국민은행,보통주,0,,60,0,,,500,12
20181231,,,299480,지앤이헬스케어,코넥스시장,무배당,한국예탁결제원,보통주,0,,0,0,,,100,12
20181231,,,051160,지어소프트,코스닥시장,무배당,국민은행,보통주,0,,0,0,,,500,12
20181231,20190402,,078930,지에스,유가증권시장,현금배당,하나은행,보통주,1900,,38,0,,,5000,12
20181231,20190402,,078935,지에스1우,유가증권시장,현금배당,하나은행,우선주,1950,,39,0,,,5000,12
20181231,20190418,,006360,지에스건설,유가증권시장,현금배당,국민은행,보통주,1000,,20,0,,,5000,12
20181231,20190327,,001250,지에스글로벌,유가증권시장,현금배당,한국예탁결제원,보통주,25,,1,0,,,2500,12
20181231,20190329,,007070,지에스리테일,유가증권시장,현금배당,한국예탁결제원,보통주,650,,65,0,,,1000,12
20181231,20190419,,053050,지에스이,코스닥시장,현금배당,한국예탁결제원,보통주,30,,6,0,,,500,12
20181231,20190327,,028150,지에스홈쇼핑,코스닥시장,현금배당,국민은행,보통주,7000,,140,0,,,5000,12
20181231,20190411,,119850,지엔씨에너지,코스닥시장,현금배당,국민은행,보통주,50,,10,0,,,500,12
20181231,,,065060,지엔코,코스닥시장,무배당,하나은행,보통주,0,,0,0,,,500,12
20181231,,,204840,지엘팜텍,코스닥시장,무배당,국민은행,보통주,0,,0,0,,,100,12
20181231,20190419,,013870,지엠비코리아,유가증권시장,현금배당,국민은행,보통주,30,,6,0,,,500,12
20181231,20190429,,135160,지오씨,코넥스시장,현금배당,국민은행,보통주,25,,5,0,,,500,12
20181231,20190429,,13516K,지오씨1우,기타비상장,현금배당,국민은행,우선주,25,,5,0,,,500,12
20181231,20190429,,13516N,지오씨4우,기타비상장,현금배당,국민은행,4우선주,0,,5,0,,,500,12
20181231,,,111820,지와이커머스,코스닥시장,무배당,국민은행,보통주,0,,0,0,,,500,12
20181231,,,010580,지코,유가증권시장,무배당,하나은행,보통주,0,,0,0,,,500,12
20181231,,,01058K,지코1우,기타비상장,무배당,하나은행,우선주,0,,0,0,,,500,12
20181231,20190411,,035000,지투알,유가증권시장,현금배당,한국예탁결제원,보통주,250,,25,0,,,1000,12
20181231,,,115450,지트리비앤티,코스닥시장,무배당,한국예탁결제원,보통주,0,,0,0,,,500,12
20181231,,,219750,지티지웰니스,코스닥시장,무배당,한국예탁결제원,보통주,0,,0,0,,,500,12
20181231,,,21975K,지티지웰니스1우,기타비상장,무배당,한국예탁결제원,우선주,0,,0,0,,,500,12
20181231,20190426,,088790,진도,유가증권시장,현금배당,하나은행,보통주,150,,30,0,,,500,12
20181231,20190426,,088795,진도1우,기타비상장,현금배당,하나은행,우선주,160,,32,0,,,500,12
20181231,20190410,,018120,진로발효,코스닥시장,현금배당,한국예탁결제원,보통주,1200,,240,0,,,500,12
20181231,,,109820,진매트릭스,코스닥시장,무배당,국민은행,보통주,0,,0,0,,,500,12
20181231,20190408,,086060,진바이오텍,코스닥시장,현금배당,국민은행,보통주,30,,6,0,,,500,12
20181231,20190416,,036890,진성티이씨,코스닥시장,현금배당,한국예탁결제원,보통주,200,,40,0,,,500,12
20181231,20190409,,003780,진양산업,유가증권시장,현금배당,하나은행,보통주,75,,15,0,,,500,12
20181231,20190415,,007370,진양제약,코스닥시장,현금배당,국민은행,보통주,100,,20,0,,,500,12
20181231,20190410,,100250,진양홀딩스,유가증권시장,현금배당,하나은행,보통주,100,,20,0,,,500,12
20181231,20190419,,272450,진에어,유가증권시장,현금배당,한국예탁결제원,보통주,300,,30,0,,,1000,12
20181231,,,011000,진원생명과학,유가증권시장,무배당,하나은행,보통주,0,,0,0,,,1000,12
20181231,,,002780,진흥기업,유가증권시장,무배당,한국예탁결제원,보통주,0,,0,0,,,500,12
20181231,,,002785,진흥기업1우,유가증권시장,무배당,한국예탁결제원,우선주,0,,0,0,,,500,12
20181231,,,002787,진흥기업2우,유가증권시장,무배당,한국예탁결제원,2우선주,0,,0,0,,,500,12
20181231,,,233990,질경이,코넥스시장,무배당,하나은행,보통주,0,,0,0,,,100,12
20181231,,,23399K,질경이1우,기타비상장,무배당,하나은행,우선주,0,,0,0,,,100,12
20181231,,,23399L,질경이2우,기타비상장,무배당,하나은행,2우선주,0,,0,0,,,100,12
20181231,,,085660,차바이오텍,코스닥시장,무배당,하나은행,보통주,0,,0,0,,,500,12
20181231,,,085665,차바이오텍1우,기타비상장,무배당,하나은행,우선주,0,,0,0,,,500,12
20181231,,,085667,차바이오텍2우,기타비상장,무배당,하나은행,2우선주,0,,0,0,,,500,12
20181231,,,009310,참엔지니어링,유가증권시장,무배당,하나은행,보통주,0,,0,0,,,500,12
20181231,20190410,,094850,참좋은여행,코스닥시장,현금배당,국민은행,보통주,170,,34,0,,,500,12
20181231,20190410,,004650,창해에탄올,코스닥시장,현금배당,한국예탁결제원,보통주,600,,120,0,,,500,12
20181231,,,278280,천보,코스닥시장,무배당,국민은행,보통주,0,,0,0,,,500,12
20181231,,,27828K,천보1우,기타비상장,무배당,국민은행,우선주,0,,0,0,,,500,12
20181231,20190410,,000650,천일고속,유가증권시장,현금배당,한국예탁결제원,보통주,4000,,80,0,,,5000,12
20181231,,,140290,청광건설,코넥스시장,무배당,국민은행,보통주,0,,0,0,,,500,12
20181231,20190415,,096240,청담러닝,코스닥시장,현금배당,한국예탁결제원,보통주,500,,100,0,,,500,12
20181231,,,013720,청보산업,코스닥시장,무배당,하나은행,보통주,0,,0,0,,,500,12
20181231,,,012600,청호컴넷,유가증권시장,무배당,한국예탁결제원,보통주,0,,0,0,,,5000,12
20181231,20190426,,066360,체리부로,코스닥시장,현금배당,국민은행,보통주,50,,10,0,,,500,12
20181231,,,047820,초록뱀미디어,코스닥시장,무배당,하나은행,보통주,0,,0,0,,,500,12
20181231,,,04782K,초록뱀미디어1우,기타비상장,무배당,하나은행,우선주,0,,0,0,,,500,12
20181231,20190412,,094360,칩스앤미디어,코스닥시장,현금배당,국민은행,보통주,72,,14.4,0,,,500,12
20181231,,,001140,카리스국보,유가증권시장,무배당,하나은행,보통주,0,,0,0,,,500,12
20181231,20190426,,016920,카스,코스닥시장,현금배당,한국예탁결제원,보통주,20,,4,0,,,500,12
20181231,,,220250,카이노스메드,코넥스시장,무배당,국민은행,보통주,0,,0,0,,,500,12
20181231,,,22025M,카이노스메드3우,기타비상장,무배당,국민은행,3우선주,0,,0,0,,,500,12
20181231,20190422,,035720,카카오,유가증권시장,현금배당,국민은행,보통주,127,,25.4,0,,,500,12
20181231,,,042000,카페24,코스닥시장,무배당,국민은행,보통주,0,,0,0,,,500,12
20181231,20190410,,006380,카프로,유가증권시장,현금배당,하나은행,보통주,50,,10,0,,,500,12
20181231,20190422,,071850,캐스텍코리아,코스닥시장,현금배당,한국예탁결제원,보통주,20,,4,0,,,500,12
20181231,,,180400,캔서롭,코스닥시장,무배당,국민은행,보통주,0,,0,0,,,500,12
20181231,,,18040K,캔서롭1우,기타비상장,무배당,국민은행,우선주,0,,0,0,,,500,12
20181231,,,18040L,캔서롭2우,기타비상장,무배당,국민은행,2우선주,0,,0,0,,,500,12
20181231,,,18040M,캔서롭3우,기타비상장,무배당,국민은행,3우선주,0,,0,0,,,500,12
20181231,,,050110,캠시스,코스닥시장,무배당,하나은행,보통주,0,,0,0,,,500,12
20181231,,,109070,컨버즈,유가증권시장,무배당,하나은행,보통주,0,,0,0,,,500,12
20181231,,,109075,컨버즈1우,기타비상장,무배당,하나은행,우선주,0,,0,0,,,500,12
20181231,20190402,,078340,컴투스,코스닥시장,현금배당,국민은행,보통주,1400,,280,0,,,500,12
20181231,,,205290,케미메디,코넥스시장,무배당,하나은행,보통주,0,,0,0,,,500,12
20181231,,,263700,케어랩스,코스닥시장,무배당,국민은행,보통주,0,,0,0,,,500,12
20181231,20190426,,130630,케이디에프에스,기타비상장,현금배당,하나은행,보통주,0,,10,0,,,5000,12
20181231,20190419,,221980,케이디켐,코스닥시장,현금배당,국민은행,보통주,500,,100,0,,,500,12
20181231,,,043290,케이맥,코스닥시장,무배당,한국예탁결제원,보통주,0,,0,0,,,500,12
20181231,,,001620,케이비아이동국실업,유가증권시장,무배당,국민은행,보통주,0,,0,0,,,500,12
20181231,,,024840,케이비아이메탈,코스닥시장,무배당,하나은행,보통주,0,,0,0,,,500,12
20181231,20190423,,100530,케이비에스엔,기타비상장,현금배당,하나은행,보통주,0,0,10,0,,,5000,12
20181231,,,258790,케이비제11호기업인수목적,코스닥시장,무배당,국민은행,보통주,0,,0,0,,,100,12
20181231,,,192250,케이사인,코스닥시장,무배당,국민은행,보통주,0,,0,0,,,100,12
20181231,20190415,,029460,케이씨,유가증권시장,현금배당,국민은행,보통주,220,,44,0,,,500,12
20181231,20190429,,009440,케이씨그린홀딩스,유가증권시장,현금배당,하나은행,보통주,80,,16,0,,,500,12
20181231,,,112190,케이씨산업,코넥스시장,무배당,국민은행,보통주,0,,0,0,,,500,12
20181231,20190426,,002380,케이씨씨,유가증권시장,현금배당,하나은행,보통주,8000,,160,0,,,5000,12
20181231,20190426,,021320,케이씨씨건설,코스닥시장,현금배당,하나은행,보통주,130,,2.6,0,,,5000,12
20181231,20190412,,144920,케이씨씨홀딩스,기타비상장,현금배당,국민은행,보통주,0,,20,0,,,500,12
20181231,20190412,,144925,케이씨씨홀딩스1우,기타비상장,현금배당,국민은행,우선주,0,,20,0,,,500,12
20181231,20190408,,036670,케이씨아이,코스닥시장,현금배당,국민은행,보통주,180,,36,0,,,500,12
20181231,20190423,,115500,케이씨에스,코스닥시장,현금배당,국민은행,보통주,200,,40,0,,,500,12
20181231,20190429,,119650,케이씨코트렐,유가증권시장,현금배당,하나은행,보통주,80,,16,0,,,500,12
20181231,20190415,,281820,케이씨텍(신설),유가증권시장,현금배당,국민은행,보통주,270,,54,0,,,500,12
20181231,20190425,,089150,케이씨티,코스닥시장,현금배당,국민은행,보통주,120,,24,0,,,500,12
20181231,20190415,,009070,케이씨티시,유가증권시장,현금배당,국민은행,보통주,45,,9,0,,,500,12
20181231,20190423,,025880,케이씨피드,코스닥시장,현금배당,국민은행,보통주,25,,5,0,,,500,12
20181231,20190404,,093320,케이아이엔엑스,코스닥시장,현금배당,하나은행,보통주,400,,80,0,,,500,12
20181231,,,000040,케이알모터스,유가증권시장,무배당,한국예탁결제원,보통주,0,,0,0,,,500,12
20181231,,,060900,케이알피앤이,코스닥시장,무배당,한국예탁결제원,보통주,0,,0,0,,,100,12
20181231,,,06090K,케이알피앤이1우,기타비상장,무배당,한국예탁결제원,우선주,0,,0,0,,,100,12
20181231,,,06090L,케이알피앤이2우,기타비상장,무배당,한국예탁결제원,2우선주,0,,0,0,,,100,12
20181231,,,06090M,케이알피앤이3우,기타비상장,무배당,한국예탁결제원,3우선주,0,,0,0,,,100,12
20181231,,,06090N,케이알피앤이4우,기타비상장,무배당,한국예탁결제원,4우선주,0,,0,0,,,100,12
20181231,,,06090P,케이알피앤이5우,기타비상장,무배당,한국예탁결제원,5우선주,0,,0,0,,,100,12
20181231,,,06090Q,케이알피앤이6우,기타비상장,무배당,한국예탁결제원,6우선주,0,,0,0,,,100,12
20181231,,,06090R,케이알피앤이7우,기타비상장,무배당,한국예탁결제원,7우선주,0,,0,0,,,100,12
20181231,20190419,,044450,케이에스에스해운,유가증권시장,현금배당,국민은행,보통주,230,,46,0,,,500,12
20181231,,,105330,케이엔더블유,코스닥시장,무배당,국민은행,보통주,0,,0,0,,,500,12
20181231,,,105335,케이엔더블유1우,기타비상장,무배당,국민은행,우선주,0,,0,0,,,500,12
20181231,20190327,,058400,케이엔엔,코스닥시장,현금배당,국민은행,보통주,25,,5,0,,,500,12
20181231,20190415,,039420,케이엘넷,코스닥시장,현금배당,국민은행,보통주,30,,6,0,,,500,12
20181231,20190410,20190412,083550,케이엠,코스닥시장,동시배당,국민은행,보통주,50,,10,1.5,,,500,12
20181231,,,032500,케이엠더블유,코스닥시장,무배당,한국예탁결제원,보통주,0,,0,0,,,500,12
20181231,20190426,,122450,케이엠에이치,코스닥시장,현금배당,국민은행,보통주,120,,24,0,,,500,12
20181231,,,052900,케이엠에이치하이텍,코스닥시장,무배당,한국예탁결제원,보통주,0,,0,0,,,500,12
20181231,,,225430,케이엠제약,코스닥시장,무배당,국민은행,보통주,0,,0,0,,,100,12
20181231,,,092220,케이이씨,유가증권시장,무배당,국민은행,보통주,0,,0,0,,,500,12
20181231,20190426,,046440,케이지모빌리언스,코스닥시장,현금배당,한국예탁결제원,보통주,200,,40,0,,,500,12
20181231,20190426,,035600,케이지이니시스,코스닥시장,현금배당,한국예탁결제원,보통주,300,,60,0,,,500,12
20181231,20190425,,151860,케이지이티에스,코스닥시장,현금배당,한국예탁결제원,보통주,100,,20,0,,,500,12
20181231,20190426,,001390,케이지케미칼,유가증권시장,현금배당,하나은행,보통주,350,,7,0,,,5000,12
20181231,20190412,20190411,145270,케이탑자기관리부동산투자회사,유가증권시장,동시배당,국민은행,보통주,20,,2,2,,,1000,12
20181231,20190426,,030200,케이티,유가증권시장,현금배당,국민은행,보통주,1100,,22,0,,,5000,12
20181231,20190426,,105910,케이티디에스,기타비상장,현금배당,국민은행,보통주,0,,37,0,,,5000,12
20181231,20190426,,105915,케이티디에스1우,기타비상장,현금배당,국민은행,우선주,0,,37,0,,,5000,12
20181231,,,030210,케이티비투자증권,유가증권시장,무배당,국민은행,보통주,0,,0,0,,,5000,12
20181231,,,030215,케이티비투자증권1우,기타비상장,무배당,국민은행,우선주,0,,0,0,,,5000,12
20181231,,,030217,케이티비투자증권2우,기타비상장,무배당,국민은행,2우선주,0,,0,0,,,5000,12
20181231,20190426,,060370,케이티서브마린,코스닥시장,현금배당,하나은행,보통주,30,,3,0,,,1000,12
20181231,20190426,,053210,케이티스카이라이프,유가증권시장,현금배당,한국예탁결제원,보통주,350,,14,0,,,2500,12
20181231,20190422,,058850,케이티씨에스,유가증권시장,현금배당,한국예탁결제원,보통주,90,,18,0,,,500,12
20181231,20190426,,058860,케이티아이에스,유가증권시장,현금배당,한국예탁결제원,보통주,80,,16,0,,,500,12
20181231,20190429,,033780,케이티앤지,유가증권시장,현금배당,국민은행,보통주,4000,,80,0,,,5000,12
20181231,,,036030,케이티하이텔,코스닥시장,무배당,국민은행,보통주,0,,0,0,,,1000,12
20181231,,,064820,케이프,코스닥시장,무배당,한국예탁결제원,보통주,0,,0,0,,,500,12
20181231,20190410,,104790,케이프투자증권,기타비상장,현금배당,한국예탁결제원,보통주,150,,3,0,,,5000,12
20181231,20190426,,256940,케이피에스,코스닥시장,현금배당,한국예탁결제원,보통주,100,,20,0,,,500,12
20181231,20190426,,024880,케이피에프,코스닥시장,현금배당,국민은행,보통주,160,,32,0,,,500,12
20181231,,,042040,케이피엠테크,코스닥시장,무배당,한국예탁결제원,보통주,0,,0,0,,,100,12
20181231,20190425,,054410,케이피티유,코스닥시장,현금배당,한국예탁결제원,보통주,50,,10,0,,,500,12
20181231,,,217600,켐온,코스닥시장,무배당,국민은행,보통주,0,,0,0,,,100,12
20181231,20190419,,089010,켐트로닉스,코스닥시장,현금배당,국민은행,보통주,0,,0,0,,,500,12
20181231,20190419,,08901N,켐트로닉스4우,기타비상장,현금배당,국민은행,4우선주,200.92,,40.2,0,,,500,12
20181231,,,220260,켐트로스,코스닥시장,무배당,국민은행,보통주,0,,0,0,,,100,12
20181231,,,052400,코나아이,코스닥시장,무배당,국민은행,보통주,0,,0,0,,,500,12
20181231,,,033110,코너스톤네트웍스,코스닥시장,무배당,한국예탁결제원,보통주,0,,0,0,,,500,12
20181231,,,094860,코닉글로리,코스닥시장,무배당,국민은행,보통주,0,,0,0,,,100,12
20181231,,,046070,코다코,코스닥시장,무배당,국민은행,보통주,0,,0,0,,,500,12
20181231,,,047770,코데즈컴바인,코스닥시장,무배당,국민은행,보통주,0,,0,0,,,500,12
20181231,,,078940,코드네이처,코스닥시장,무배당,하나은행,보통주,0,,0,0,,,500,12
20181231,,,080530,코디,코스닥시장,무배당,국민은행,보통주,0,,0,0,,,500,12
20181231,,,080535,코디1우,기타비상장,무배당,국민은행,우선주,0,,0,0,,,500,12
20181231,,,224060,코디엠,코스닥시장,무배당,한국예탁결제원,보통주,0,,0,0,,,100,12
20181231,,,078650,코렌,코스닥시장,무배당,한국예탁결제원,보통주,0,,0,0,,,500,12
20181231,,,078655,코렌1우,기타비상장,무배당,한국예탁결제원,우선주,0,,0,0,,,500,12
20181231,,,078657,코렌2우,기타비상장,무배당,한국예탁결제원,2우선주,0,,0,0,,,500,12
20181231,,,104540,코렌텍,코스닥시장,무배당,하나은행,보통주,0,,0,0,,,500,12
20181231,,,104545,코렌텍1우,기타비상장,무배당,하나은행,우선주,0,,0,0,,,500,12
20181231,,,104547,코렌텍2우,기타비상장,무배당,하나은행,2우선주,0,,0,0,,,500,12
20181231,,,027050,코리아나화장품,코스닥시장,무배당,국민은행,보통주,0,,0,0,,,500,12
20181231,,,101670,코리아에스이,코스닥시장,무배당,국민은행,보통주,0,,0,0,,,200,12
20181231,20190418,,123410,코리아에프티,코스닥시장,현금배당,국민은행,보통주,60,,60,0,,,100,12
20181231,20190426,,152330,코리아오토글라스,유가증권시장,현금배당,하나은행,보통주,800,,16,0,,,5000,12
20181231,20190410,,003690,코리안리재보험,유가증권시장,현금배당,국민은행,보통주,275,,55,0,,,500,12
20181231,20190425,20190425,036690,코맥스,코스닥시장,동시배당,국민은행,보통주,50,,10,2,,,500,12
20181231,20190419,,049430,코메론,코스닥시장,현금배당,국민은행,보통주,140,,28,0,,,500,12
20181231,20190411,,183300,코미코,코스닥시장,현금배당,한국예탁결제원,보통주,400,,80,0,,,500,12
20181231,,,089890,코세스,코스닥시장,무배당,하나은행,보통주,0,,0,0,,,500,12
20181231,,,009730,코센,코스닥시장,무배당,하나은행,보통주,0,,0,0,,,500,12
20181231,,,189350,코셋,코넥스시장,무배당,국민은행,보통주,0,,0,0,,,500,12
20181231,20190404,,192820,코스맥스,유가증권시장,현금배당,한국예탁결제원,보통주,600,,120,0,,,500,12
20181231,20190404,,044820,코스맥스비티아이,유가증권시장,현금배당,한국예탁결제원,보통주,140,,28,0,,,500,12
20181231,20190416,,222040,코스맥스엔비티,코스닥시장,현금배당,국민은행,보통주,111,,22.2,0,,,500,12
20181231,20190418,,241710,코스메카코리아,코스닥시장,현금배당,국민은행,보통주,100,,20,0,,,500,12
20181231,,,005420,코스모화학,유가증권시장,무배당,국민은행,보통주,0,,0,0,,,1000,12
20181231,,,069110,코스온,코스닥시장,무배당,국민은행,보통주,0,,0,0,,,500,12
20181231,,,06911K,코스온1우,기타비상장,무배당,국민은행,우선주,0,,0,0,,,500,12
20181231,,,06911L,코스온2우,기타비상장,무배당,국민은행,2우선주,0,,0,0,,,500,12
20181231,,,06911M,코스온3우,기타비상장,무배당,국민은행,3우선주,0,,0,0,,,500,12
20181231,,,204990,코썬바이오,코스닥시장,무배당,한국예탁결제원,보통주,0,,0,0,,,500,12
20181231,,,071950,코아스,유가증권시장,무배당,한국예탁결제원,보통주,0,,0,0,,,500,12
20181231,,,071955,코아스1우,기타비상장,무배당,한국예탁결제원,우선주,0,,0,0,,,500,12
20181231,,,166480,코아스템,코스닥시장,무배당,한국예탁결제원,보통주,0,,0,0,,,500,12
20181231,,,045970,코아시아,코스닥시장,무배당,국민은행,보통주,0,,0,0,,,500,12
20181231,20190410,,029960,코엔텍,코스닥시장,현금배당,국민은행,보통주,400,,80,0,,,500,12
20181231,20190426,,002020,코오롱,유가증권시장,현금배당,하나은행,보통주,500,,10,0,,,5000,12
20181231,20190426,,002025,코오롱1우,유가증권시장,현금배당,하나은행,우선주,550,,11,0,,,5000,12
20181231,20190425,,003070,코오롱글로벌,유가증권시장,현금배당,하나은행,보통주,100,,2,0,,,5000,12
20181231,20190425,,003075,코오롱글로벌1우,유가증권시장,현금배당,하나은행,우선주,150,,3,0,,,5000,12
20181231,,,144620,코오롱머티리얼,유가증권시장,무배당,하나은행,보통주,0,,0,0,,,1000,12
20181231,,,102940,코오롱생명과학,코스닥시장,무배당,하나은행,보통주,0,,0,0,,,500,12
20181231,,,102945,코오롱생명과학1우,기타비상장,무배당,하나은행,우선주,0,,0,0,,,500,12
20181231,,,102947,코오롱생명과학2우,기타비상장,무배당,하나은행,2우선주,0,,0,0,,,500,12
20181231,20190424,,120110,코오롱인더스트리,유가증권시장,현금배당,하나은행,보통주,900,,18,0,,,5000,12
20181231,20190424,,120115,코오롱인더스트리1우,유가증권시장,현금배당,하나은행,우선주,950,,19,0,,,5000,12
20181231,,,950160,코오롱티슈진,코스닥시장,무배당,한국예탁결제원,보통주,0,,0,0,,,.0001,12
20181231,20190425,,138490,코오롱플라스틱,유가증권시장,현금배당,하나은행,보통주,120,,12,0,,,1000,12
20181231,20190404,,033290,코웰패션,코스닥시장,현금배당,한국예탁결제원,보통주,40,,8,0,,,500,12
20181231,20190410,,056360,코위버,코스닥시장,현금배당,한국예탁결제원,보통주,150,,30,0,,,500,12
20181231,,,121850,코이즈,코스닥시장,무배당,하나은행,보통주,0,,0,0,,,500,12
20181231,,,121855,코이즈1우,기타비상장,무배당,하나은행,우선주,0,,0,0,,,500,12
20181231,20190408,,015710,코콤,코스닥시장,현금배당,국민은행,보통주,195,,39,0,,,500,12
20181231,20190305,,263510,코크렙제38호기업구조조정부동산투자회사,기타비상장,현금배당,하나은행,보통주,0,,38.47932752,0,,,5000,12
20181231,20190411,,052330,코텍,코스닥시장,현금배당,국민은행,보통주,400,,80,0,,,500,12
20181231,20190426,,126600,코프라,코스닥시장,현금배당,한국예탁결제원,보통주,70,,14,0,,,500,12
20181231,20190417,,200130,콜마비앤에이치,코스닥시장,현금배당,국민은행,보통주,200,,40,0,,,500,12
20181231,,,031820,콤텍시스템,유가증권시장,무배당,국민은행,보통주,0,,0,0,,,500,12
20181231,,,225650,쿠첸,기타비상장,무배당,하나은행,보통주,0,,0,0,,,500,12
20181231,20190422,,192400,쿠쿠홀딩스,유가증권시장,현금배당,한국예탁결제원,보통주,3000,,600,0,,,500,12
20181231,20190422,,284740,쿠쿠홈시스,유가증권시장,현금배당,한국예탁결제원,보통주,2800,,560,0,,,100,12
